CustomerID,Age,Subscription Months,Satisfaction Score (1-10),Feedback
484,28.0,4.0,7.0,"Some meals were great, others were average."
485,28.0,19.0,5.0,"Good quality, needs more variety."
486,25.0,15.0,4.0,The meals were bland and arrived late!
487,24.0,4.0,6.0,"Some meals were great, others were average."
488,,1.0,5.0,I wish they had more flexible delivery times.
489,20.0,18.0,10.0,Loved the variety and convenience of the meals!
490,21.0,1.0,9.0,"Great meal plans, and customer service is fantastic."
491,20.0,2.0,,I wish they had more flexible delivery times.
492,25.0,1.0,10.0,Loved the variety and convenience of the meals!
493,,1.0,,"Some meals were great, others were average."
494,22.0,12.0,,"The service was okay, but portions could be bigger."
495,,6.0,10.0,"Great meal plans, and customer service is fantastic."
496,24.0,24.0,8.0,"Healthy, tasty, and super easy to prepare!"
497,18.0,2.0,,"Not bad, but not outstanding either."
498,25.0,5.0,7.0,"Some meals were great, others were average."
499,31.0,24.0,5.0,"Some meals were great, others were average."
500,26.0,,4.0,Too expensive for the portion size.
501,33.0,10.0,9.0,The subscription saves me so much time!
502,32.0,1.0,10.0,Loved the variety and convenience of the meals!
503,29.0,11.0,4.0,I canceled my subscription after a week.
504,25.0,3.0,8.0,Loved the variety and convenience of the meals!
505,25.0,6.0,,"The service was okay, but portions could be bigger."
506,29.0,7.0,6.0,"Some meals were great, others were average."
507,23.0,7.0,6.0,I wish they had more flexible delivery times.
508,16.0,,5.0,I wish they had more flexible delivery times.
509,27.0,8.0,7.0,I wish they had more flexible delivery times.
510,19.0,1.0,5.0,"Not bad, but not outstanding either."
511,20.0,4.0,,The subscription saves me so much time!
512,25.0,8.0,7.0,"Some meals were great, others were average."
513,25.0,2.0,7.0,"Not bad, but not outstanding either."
514,18.0,3.0,5.0,"Not bad, but not outstanding either."
515,26.0,1.0,6.0,"The service was okay, but portions could be bigger."
516,30.0,4.0,9.0,"Healthy, tasty, and super easy to prepare!"
517,19.0,24.0,8.0,The subscription saves me so much time!
518,31.0,2.0,5.0,"Good quality, needs more variety."
519,17.0,,7.0,"The service was okay, but portions could be bigger."
520,36.0,10.0,9.0,The subscription saves me so much time!
521,23.0,1.0,4.0,Delivery was late.
522,26.0,18.0,8.0,Loved the variety and convenience of the meals!
523,16.0,3.0,6.0,I wish they had more flexible delivery times.
524,,16.0,8.0,Loved the variety and convenience of the meals!
525,26.0,,5.0,I wish they had more flexible delivery times.
526,25.0,1.0,3.0,The meals were bland and arrived late!
527,22.0,3.0,4.0,Too expensive for the portion size.
528,20.0,3.0,,I wish they had more flexible delivery times.
529,31.0,15.0,8.0,"Great meal plans, and customer service is fantastic."
530,25.0,1.0,5.0,"Good quality, needs more variety."
531,33.0,8.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
532,22.0,1.0,4.0,Too expensive for the portion size.
533,23.0,13.0,7.0,"Good quality, needs more variety."
534,29.0,12.0,,"The service was okay, but portions could be bigger."
535,17.0,5.0,6.0,"Some meals were great, others were average."
536,,1.0,7.0,"Not bad, but not outstanding either."
537,30.0,8.0,5.0,"Good quality, needs more variety."
538,19.0,1.0,6.0,"Some meals were great, others were average."
539,16.0,1.0,9.0,The subscription saves me so much time!
540,34.0,7.0,6.0,"Some meals were great, others were average."
541,,,,Loved the variety and convenience of the meals!
542,26.0,17.0,5.0,"Some meals were great, others were average."
543,25.0,7.0,8.0,Loved the variety and convenience of the meals!
544,11.0,6.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
545,,24.0,2.0,Delivery was late.
546,27.0,6.0,5.0,"Some meals were great, others were average."
547,27.0,4.0,,"Healthy, tasty, and super easy to prepare!"
548,30.0,19.0,7.0,"Good quality, needs more variety."
549,,2.0,8.0,The subscription saves me so much time!
550,29.0,1.0,6.0,"Good quality, needs more variety."
551,,8.0,7.0,"Some meals were great, others were average."
552,18.0,1.0,7.0,"Some meals were great, others were average."
553,19.0,3.0,9.0,Fresh ingredients and well-balanced meals—highly recommend!
554,,4.0,8.0,The subscription saves me so much time!
555,30.0,6.0,8.0,Loved the variety and convenience of the meals!
556,17.0,24.0,6.0,"Some meals were great, others were average."
557,,1.0,6.0,I wish they had more flexible delivery times.
558,24.0,3.0,6.0,"Good quality, needs more variety."
559,24.0,,8.0,Fresh ingredients and well-balanced meals—highly recommend!
560,32.0,,6.0,"Not bad, but not outstanding either."
561,23.0,10.0,8.0,Loved the variety and convenience of the meals!
562,28.0,5.0,10.0,Fresh ingredients and well-balanced meals—highly recommend!
563,25.0,2.0,,"Great meal plans, and customer service is fantastic."
564,24.0,7.0,,"The service was okay, but portions could be bigger."
565,36.0,6.0,9.0,Loved the variety and convenience of the meals!
566,18.0,1.0,6.0,"Good quality, needs more variety."
567,31.0,,3.0,The meals were bland and arrived late!
568,28.0,4.0,,"Some meals were great, others were average."
569,23.0,24.0,3.0,The meals were bland and arrived late!
570,,15.0,6.0,"Some meals were great, others were average."
571,,10.0,7.0,I wish they had more flexible delivery times.
572,22.0,17.0,10.0,"Great meal plans, and customer service is fantastic."
573,19.0,,8.0,Fresh ingredients and well-balanced meals—highly recommend!
574,27.0,18.0,7.0,"The service was okay, but portions could be bigger."
575,19.0,1.0,,Loved the variety and convenience of the meals!
576,27.0,4.0,3.0,The meals were bland and arrived late!
577,24.0,10.0,7.0,"Some meals were great, others were average."
578,23.0,7.0,9.0,Loved the variety and convenience of the meals!
579,,1.0,4.0,The meals were bland and arrived late!
580,24.0,3.0,9.0,Fresh ingredients and well-balanced meals—highly recommend!
581,20.0,3.0,8.0,"Healthy, tasty, and super easy to prepare!"
582,39.0,2.0,6.0,"Some meals were great, others were average."
583,23.0,3.0,,"Great meal plans, and customer service is fantastic."
584,14.0,5.0,10.0,"Healthy, tasty, and super easy to prepare!"
585,,,7.0,"The service was okay, but portions could be bigger."
586,,10.0,,"Not bad, but not outstanding either."
587,29.0,14.0,,"Not bad, but not outstanding either."
588,27.0,17.0,5.0,"The service was okay, but portions could be bigger."
589,27.0,,9.0,Loved the variety and convenience of the meals!
590,23.0,3.0,5.0,"Some meals were great, others were average."
591,24.0,1.0,7.0,"Good quality, needs more variety."
592,23.0,21.0,6.0,"Good quality, needs more variety."
593,25.0,1.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
594,29.0,10.0,,"Great meal plans, and customer service is fantastic."
595,27.0,3.0,9.0,The subscription saves me so much time!
596,28.0,23.0,6.0,I wish they had more flexible delivery times.
597,,4.0,6.0,"Good quality, needs more variety."
598,29.0,13.0,5.0,"Good quality, needs more variety."
599,26.0,2.0,6.0,"The service was okay, but portions could be bigger."
600,,2.0,8.0,"Great meal plans, and customer service is fantastic."
601,31.0,7.0,9.0,The subscription saves me so much time!
602,22.0,24.0,5.0,"The service was okay, but portions could be bigger."
603,21.0,5.0,9.0,Fresh ingredients and well-balanced meals—highly recommend!
604,19.0,22.0,10.0,Loved the variety and convenience of the meals!
605,26.0,12.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
606,16.0,12.0,10.0,"Great meal plans, and customer service is fantastic."
607,27.0,4.0,5.0,"Good quality, needs more variety."
608,24.0,,5.0,I wish they had more flexible delivery times.
609,31.0,1.0,3.0,I canceled my subscription after a week.
610,22.0,24.0,10.0,Loved the variety and convenience of the meals!
611,24.0,24.0,8.0,"Great meal plans, and customer service is fantastic."
612,,10.0,7.0,I wish they had more flexible delivery times.
613,32.0,2.0,8.0,Loved the variety and convenience of the meals!
614,22.0,2.0,,I wish they had more flexible delivery times.
615,26.0,24.0,10.0,"Great meal plans, and customer service is fantastic."
616,26.0,,7.0,"Not bad, but not outstanding either."
617,27.0,14.0,7.0,"The service was okay, but portions could be bigger."
618,,3.0,8.0,Loved the variety and convenience of the meals!
619,31.0,4.0,8.0,"Healthy, tasty, and super easy to prepare!"
620,16.0,14.0,7.0,"Not bad, but not outstanding either."
621,23.0,1.0,,"Not bad, but not outstanding either."
622,27.0,3.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
623,27.0,24.0,10.0,The subscription saves me so much time!
624,32.0,,10.0,"Healthy, tasty, and super easy to prepare!"
625,31.0,11.0,10.0,"Great meal plans, and customer service is fantastic."
626,,11.0,6.0,I wish they had more flexible delivery times.
627,31.0,1.0,,"Good quality, needs more variety."
628,,,7.0,I wish they had more flexible delivery times.
629,,5.0,7.0,"Good quality, needs more variety."
630,34.0,3.0,9.0,"Great meal plans, and customer service is fantastic."
631,31.0,4.0,4.0,The meals were bland and arrived late!
632,26.0,12.0,10.0,"Great meal plans, and customer service is fantastic."
633,23.0,1.0,,I wish they had more flexible delivery times.
634,17.0,8.0,6.0,"Good quality, needs more variety."
635,,1.0,5.0,I wish they had more flexible delivery times.
636,19.0,1.0,4.0,Too expensive for the portion size.
637,21.0,4.0,,The subscription saves me so much time!
638,,14.0,7.0,"Not bad, but not outstanding either."
639,23.0,1.0,4.0,Too expensive for the portion size.
640,25.0,6.0,4.0,The meals were bland and arrived late!
641,26.0,9.0,6.0,"Some meals were great, others were average."
642,22.0,2.0,,Loved the variety and convenience of the meals!
643,,5.0,,"Good quality, needs more variety."
644,24.0,19.0,4.0,The ingredients didn’t seem fresh.
645,21.0,5.0,7.0,I wish they had more flexible delivery times.
646,26.0,1.0,6.0,"Not bad, but not outstanding either."
647,,7.0,2.0,The ingredients didn’t seem fresh.
648,27.0,7.0,7.0,"Some meals were great, others were average."
649,23.0,1.0,7.0,"The service was okay, but portions could be bigger."
650,17.0,1.0,8.0,"Great meal plans, and customer service is fantastic."
651,24.0,1.0,10.0,"Healthy, tasty, and super easy to prepare!"
652,26.0,1.0,,"Great meal plans, and customer service is fantastic."
653,23.0,2.0,6.0,"The service was okay, but portions could be bigger."
654,17.0,4.0,5.0,"The service was okay, but portions could be bigger."
655,21.0,3.0,10.0,"Great meal plans, and customer service is fantastic."
656,32.0,17.0,7.0,"Some meals were great, others were average."
657,32.0,7.0,7.0,"The service was okay, but portions could be bigger."
658,21.0,16.0,,"Not bad, but not outstanding either."
659,28.0,5.0,,"The service was okay, but portions could be bigger."
660,19.0,1.0,7.0,"Good quality, needs more variety."
661,32.0,4.0,6.0,I wish they had more flexible delivery times.
662,26.0,13.0,6.0,"Some meals were great, others were average."
663,30.0,1.0,,"Not bad, but not outstanding either."
664,16.0,1.0,6.0,"Some meals were great, others were average."
665,28.0,3.0,6.0,"The service was okay, but portions could be bigger."
666,25.0,3.0,7.0,"Good quality, needs more variety."
667,29.0,2.0,6.0,I wish they had more flexible delivery times.
668,30.0,1.0,10.0,"Healthy, tasty, and super easy to prepare!"
669,25.0,2.0,2.0,The meals were bland and arrived late!
670,,9.0,,"Great meal plans, and customer service is fantastic."
671,29.0,3.0,9.0,Loved the variety and convenience of the meals!
672,25.0,8.0,3.0,Delivery was late.
673,21.0,6.0,6.0,"The service was okay, but portions could be bigger."
674,20.0,6.0,6.0,"The service was okay, but portions could be bigger."
675,,2.0,4.0,I canceled my subscription after a week.
676,22.0,5.0,5.0,"Some meals were great, others were average."
677,31.0,1.0,5.0,"The service was okay, but portions could be bigger."
678,26.0,4.0,10.0,The subscription saves me so much time!
679,,6.0,9.0,The subscription saves me so much time!
680,29.0,1.0,10.0,The subscription saves me so much time!
681,21.0,2.0,8.0,The subscription saves me so much time!
682,25.0,1.0,5.0,"The service was okay, but portions could be bigger."
683,24.0,1.0,6.0,"The service was okay, but portions could be bigger."
684,29.0,3.0,8.0,Loved the variety and convenience of the meals!
685,17.0,24.0,5.0,"Some meals were great, others were average."
686,21.0,3.0,8.0,"Healthy, tasty, and super easy to prepare!"
687,17.0,4.0,,I wish they had more flexible delivery times.
688,24.0,8.0,6.0,"Some meals were great, others were average."
689,31.0,8.0,,"Healthy, tasty, and super easy to prepare!"
690,22.0,23.0,8.0,Fresh ingredients and well-balanced meals—highly recommend!
691,22.0,15.0,6.0,"Good quality, needs more variety."
692,29.0,12.0,9.0,Loved the variety and convenience of the meals!
693,30.0,24.0,5.0,"Some meals were great, others were average."
694,25.0,2.0,,Fresh ingredients and well-balanced meals—highly recommend!
695,28.0,7.0,8.0,"Great meal plans, and customer service is fantastic."
696,20.0,17.0,6.0,"Good quality, needs more variety."
697,32.0,7.0,8.0,"Great meal plans, and customer service is fantastic."
698,36.0,24.0,4.0,The ingredients didn’t seem fresh.
699,,1.0,9.0,"Great meal plans, and customer service is fantastic."
700,15.0,4.0,7.0,"The service was okay, but portions could be bigger."
701,22.0,24.0,6.0,"Good quality, needs more variety."
702,28.0,3.0,9.0,"Great meal plans, and customer service is fantastic."
703,23.0,10.0,6.0,"Good quality, needs more variety."
704,31.0,1.0,4.0,Delivery was late.
705,28.0,9.0,4.0,The meals were bland and arrived late!
706,21.0,21.0,8.0,"Healthy, tasty, and super easy to prepare!"
707,,3.0,4.0,I canceled my subscription after a week.
708,21.0,1.0,,Fresh ingredients and well-balanced meals—highly recommend!
709,,1.0,3.0,Delivery was late.
710,,17.0,10.0,Loved the variety and convenience of the meals!
711,31.0,10.0,7.0,I wish they had more flexible delivery times.
712,36.0,1.0,7.0,"Good quality, needs more variety."
713,18.0,1.0,,"Good quality, needs more variety."
714,15.0,13.0,8.0,Loved the variety and convenience of the meals!
715,24.0,13.0,7.0,"Some meals were great, others were average."
716,17.0,1.0,9.0,Loved the variety and convenience of the meals!
717,25.0,2.0,7.0,I wish they had more flexible delivery times.
718,29.0,12.0,7.0,"Not bad, but not outstanding either."
719,32.0,5.0,6.0,"Some meals were great, others were average."
720,26.0,24.0,,"The service was okay, but portions could be bigger."
721,,,,Loved the variety and convenience of the meals!
722,,,4.0,The meals were bland and arrived late!
723,25.0,5.0,4.0,The ingredients didn’t seem fresh.
724,25.0,22.0,8.0,Loved the variety and convenience of the meals!
725,28.0,4.0,7.0,"Not bad, but not outstanding either."
726,,2.0,7.0,"The service was okay, but portions could be bigger."
727,23.0,3.0,7.0,"Not bad, but not outstanding either."
728,18.0,,,Loved the variety and convenience of the meals!
729,14.0,5.0,6.0,"The service was okay, but portions could be bigger."
730,19.0,3.0,5.0,"Good quality, needs more variety."
731,,6.0,7.0,"Some meals were great, others were average."
732,27.0,1.0,5.0,"Some meals were great, others were average."
